,model,reaction_id,num_candidates,max_match,mean_match_score,med_match_score,min_match_score,max_match_score,var_match_score,accuracy
495,BIOMD0000000469.xml,r_1223,1,2,0.5,0.5,0.5,0.5,0.0,1
496,BIOMD0000000469.xml,r_1224,1,3,0.6,0.6,0.6,0.6,0.0,1
497,BIOMD0000000469.xml,r_1225,1,4,1.0,1.0,1.0,1.0,0.0,1
498,BIOMD0000000469.xml,r_1230,2,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.11111111111111112,1
499,BIOMD0000000469.xml,r_1232,1,4,1.0,1.0,1.0,1.0,0.0,0
500,BIOMD0000000469.xml,r_1250,1,3,0.6,0.6,0.6,0.6,0.0,0
501,BIOMD0000000469.xml,r_1255,8,4,0.775,0.8,0.6666666666666666,1.0,0.011041666666666672,0
502,BIOMD0000000469.xml,r_1264,1,4,0.8,0.8,0.8,0.8,0.0,1
503,BIOMD0000000469.xml,r_1265,1,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0
504,BIOMD0000000469.xml,r_1266,1,3,0.75,0.75,0.75,0.75,0.0,1
505,BIOMD0000000469.xml,r_1284,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
506,BIOMD0000000469.xml,r_1285,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
507,BIOMD0000000469.xml,r_1288,1,3,0.75,0.75,0.75,0.75,0.0,0
508,BIOMD0000000469.xml,r_1301,1,4,1.0,1.0,1.0,1.0,0.0,1
509,BIOMD0000000469.xml,r_1304,1,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1
510,BIOMD0000000469.xml,r_1305,3,4,0.8000000000000002,0.8,0.8,0.8,1.232595164407831e-32,1
511,BIOMD0000000469.xml,r_1315,1,6,1.0,1.0,1.0,1.0,0.0,1
512,BIOMD0000000469.xml,r_1316,1,3,0.75,0.75,0.75,0.75,0.0,1
513,BIOMD0000000469.xml,r_1318,1,4,1.0,1.0,1.0,1.0,0.0,1
514,BIOMD0000000469.xml,r_1330,1,3,0.6,0.6,0.6,0.6,0.0,0
515,BIOMD0000000469.xml,r_1335,6,2,0.4777777777777778,0.4,0.3333333333333333,0.6666666666666666,0.018395061728395057,1
516,BIOMD0000000469.xml,r_1337,1,4,0.8,0.8,0.8,0.8,0.0,0
517,BIOMD0000000469.xml,r_1338,1,4,0.8,0.8,0.8,0.8,0.0,1
518,BIOMD0000000469.xml,r_1344,1,4,0.8,0.8,0.8,0.8,0.0,0
519,BIOMD0000000469.xml,r_1345,1,4,1.0,1.0,1.0,1.0,0.0,1
520,BIOMD0000000469.xml,r_1347,1154,1,0.2707215757475723,0.3333333333333333,0.1,0.5,0.006657867560811581,1
521,BIOMD0000000469.xml,r_1348,4,3,1.0,1.0,1.0,1.0,0.0,1
522,BIOMD0000000469.xml,r_1349,2,3,0.75,0.75,0.75,0.75,0.0,1
523,BIOMD0000000469.xml,r_1353,5,4,0.7333333333333332,0.6666666666666666,0.6666666666666666,1.0,0.017777777777777785,1
524,BIOMD0000000469.xml,r_1356,1,4,1.0,1.0,1.0,1.0,0.0,1
525,BIOMD0000000469.xml,r_1357,1,3,1.0,1.0,1.0,1.0,0.0,0
526,BIOMD0000000469.xml,r_1358,1,4,1.0,1.0,1.0,1.0,0.0,1
527,BIOMD0000000469.xml,r_1363,154,1,0.26604050711193566,0.25,0.125,1.0,0.014164111929277249,1
528,BIOMD0000000469.xml,r_1367,1,3,1.0,1.0,1.0,1.0,0.0,0
529,BIOMD0000000469.xml,r_1368,1,4,0.8,0.8,0.8,0.8,0.0,1
530,BIOMD0000000469.xml,r_1376,5,4,1.0,1.0,1.0,1.0,0.0,1
531,BIOMD0000000469.xml,r_1389,1,4,1.0,1.0,1.0,1.0,0.0,1
532,BIOMD0000000469.xml,r_1391,1,2,0.5,0.5,0.5,0.5,0.0,0
533,BIOMD0000000469.xml,r_1392,2,4,0.8,0.8,0.8,0.8,0.0,1
534,BIOMD0000000469.xml,r_1397,1,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,1
535,BIOMD0000000469.xml,r_1399,2,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,1
536,BIOMD0000000469.xml,r_1400,1,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,1
537,BIOMD0000000469.xml,r_1409,1,4,1.0,1.0,1.0,1.0,0.0,0
538,BIOMD0000000469.xml,r_1413,2,3,0.6,0.6,0.6,0.6,0.0,1
539,BIOMD0000000469.xml,r_1421,2,3,0.75,0.75,0.75,0.75,0.0,1
540,BIOMD0000000469.xml,r_1422,1,4,0.8,0.8,0.8,0.8,0.0,1
541,BIOMD0000000469.xml,r_1423,1,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1
542,BIOMD0000000469.xml,r_1425,2,4,1.0,1.0,1.0,1.0,0.0,1
543,BIOMD0000000469.xml,r_1432,352,1,0.3286255411255411,0.25,0.14285714285714285,1.0,0.03889403953730252,1
544,BIOMD0000000469.xml,r_1962,8,2,0.5270833333333333,0.5,0.25,1.0,0.04430121527777778,1
545,BIOMD0000000247.xml,vGLK,10,2,0.5733333333333334,0.5833333333333333,0.4,0.6666666666666666,0.009511111111111106,0
546,BIOMD0000000247.xml,vPGI,189,1,0.29964726631393296,0.25,0.2,1.0,0.03655778269240937,1
547,BIOMD0000000247.xml,vPFK,15,2,0.4577777777777778,0.4,0.4,0.6666666666666666,0.005402469135802466,0
548,BIOMD0000000247.xml,vALD,3,2,0.8333333333333334,1.0,0.5,1.0,0.05555555555555555,1
549,BIOMD0000000247.xml,vG3PDH,63,2,0.475736961451247,0.4,0.2857142857142857,1.0,0.017782611154817184,1
550,BIOMD0000000247.xml,vGAPDH,1,3,0.6,0.6,0.6,0.6,0.0,1
551,BIOMD0000000247.xml,vPGK,7,2,0.4952380952380952,0.5,0.4,0.6666666666666666,0.0068027210884353696,0
552,BIOMD0000000247.xml,vPGM,28,1,0.2571428571428572,0.2,0.2,1.0,0.022210884353741505,1
553,BIOMD0000000247.xml,vENO,4,2,0.4666666666666667,0.4,0.4,0.6666666666666666,0.013333333333333329,1
554,BIOMD0000000247.xml,vPYK,37,2,0.47310167310167306,0.4,0.2857142857142857,1.0,0.017404199566361727,0
555,BIOMD0000000247.xml,vPDC,4,3,0.775,0.75,0.6,1.0,0.020625,1
556,BIOMD0000000247.xml,vADH,4,2,0.45,0.4,0.3333333333333333,0.6666666666666666,0.016388888888888883,0
557,BIOMD0000000247.xml,vTPI,154,1,0.26604050711193566,0.25,0.125,1.0,0.014164111929277249,1
558,BIOMD0000000247.xml,vG6PDH,4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1
559,BIOMD0000000247.xml,v6PGL,3,2,0.611111111111111,0.6666666666666666,0.5,0.6666666666666666,0.0061728395061728366,1
560,BIOMD0000000247.xml,vGluDH,1,3,0.75,0.75,0.75,0.75,0.0,1
561,BIOMD0000000247.xml,vPPI,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
562,BIOMD0000000247.xml,vTransk1,1,3,1.0,1.0,1.0,1.0,0.0,1
563,BIOMD0000000247.xml,vTransald,1,4,1.0,1.0,1.0,1.0,0.0,1
564,BIOMD0000000247.xml,vTransk2,1,4,1.0,1.0,1.0,1.0,0.0,1
565,BIOMD0000000253.xml,HK,14,3,0.5999999999999999,0.6,0.6,0.6,1.232595164407831e-32,1
566,BIOMD0000000253.xml,PFK,5,3,0.6,0.6,0.6,0.6,0.0,1
567,BIOMD0000000051.xml,vPGI,16,2,0.46458333333333335,0.4,0.4,0.6666666666666666,0.00784288194444444,0
568,BIOMD0000000051.xml,vPGM,17,2,0.4666666666666667,0.4,0.4,0.6666666666666666,0.0074509803921568585,0
569,BIOMD0000000051.xml,vPFK,15,2,0.4577777777777778,0.4,0.4,0.6666666666666666,0.005402469135802466,1
570,BIOMD0000000051.xml,vTA,1,4,1.0,1.0,1.0,1.0,0.0,1
571,BIOMD0000000051.xml,vTKA,1,3,1.0,1.0,1.0,1.0,0.0,1
572,BIOMD0000000051.xml,vTKB,1,4,1.0,1.0,1.0,1.0,0.0,1
573,BIOMD0000000051.xml,vALDO,3,2,0.8333333333333334,1.0,0.5,1.0,0.05555555555555555,1
574,BIOMD0000000051.xml,vGAPDH,2,2,0.4,0.4,0.4,0.4,0.0,1
575,BIOMD0000000051.xml,vTIS,154,1,0.26604050711193566,0.25,0.125,1.0,0.014164111929277249,1
576,BIOMD0000000051.xml,vG3PDH,154,1,0.26604050711193566,0.25,0.125,1.0,0.014164111929277249,1
577,BIOMD0000000051.xml,vPGK,7,2,0.4952380952380952,0.5,0.4,0.6666666666666666,0.0068027210884353696,1
578,BIOMD0000000051.xml,vrpGluMu,28,1,0.2571428571428572,0.2,0.2,1.0,0.022210884353741505,1
579,BIOMD0000000051.xml,vENO,4,2,0.4666666666666667,0.4,0.4,0.6666666666666666,0.013333333333333329,1
580,BIOMD0000000051.xml,vPK,37,2,0.47310167310167306,0.4,0.2857142857142857,1.0,0.017404199566361727,1
581,BIOMD0000000051.xml,vpepCxylase,154,1,0.26604050711193566,0.25,0.125,1.0,0.014164111929277249,1
582,BIOMD0000000051.xml,vDAHPS,5,2,0.5466666666666666,0.5,0.4,0.6666666666666666,0.010933333333333328,1
583,BIOMD0000000051.xml,vPDH,324,1,0.2557184499314129,0.25,0.1111111111111111,1.0,0.013109429096097079,1
584,BIOMD0000000051.xml,vPGDH,3,2,0.5,0.5,0.5,0.5,0.0,1
585,BIOMD0000000051.xml,vR5PI,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
586,BIOMD0000000051.xml,vRu5P,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
587,BIOMD0000000051.xml,vPPK,78,1,0.30184676434676433,0.25,0.125,1.0,0.050792693159336925,1
588,BIOMD0000000051.xml,vG1PAT,1,2,0.5,0.5,0.5,0.5,0.0,0
589,BIOMD0000000093.xml,v4,44,1,0.2632575757575757,0.2,0.16666666666666666,1.0,0.02845428719008264,0
590,BIOMD0000000093.xml,v6,204,1,0.23327497665732966,0.2,0.125,1.0,0.015528833129112213,0
591,BIOMD0000000093.xml,v10,34,3,0.5413865546218488,0.55,0.3333333333333333,0.75,0.01313384177200292,0
592,BIOMD0000000656.xml,v11a,3,2,0.5,0.5,0.5,0.5,0.0,0
593,BIOMD0000000656.xml,v11b,334,1,0.2845606406235149,0.25,0.1111111111111111,1.0,0.029808268064567423,0
594,BIOMD0000000656.xml,v13,76,1,0.24942042606516288,0.25,0.125,1.0,0.01268015624705561,0
595,BIOMD0000000654.xml,v11a,3,2,0.5,0.5,0.5,0.5,0.0,0
596,BIOMD0000000654.xml,v11b,334,1,0.2845606406235149,0.25,0.1111111111111111,1.0,0.029808268064567423,0
597,BIOMD0000000654.xml,v13,76,1,0.24942042606516288,0.25,0.125,1.0,0.01268015624705561,0
598,BIOMD0000000318.xml,r9,886,1,0.20095309756709304,0.2,0.1,1.0,0.003331190768578984,0
599,BIOMD0000000244.xml,e_AceB,22,3,0.6172077922077922,0.6,0.42857142857142855,0.75,0.010471517119244394,1
600,BIOMD0000000244.xml,e_Acoa2act,3,3,0.5333333333333333,0.5,0.5,0.6,0.0022222222222222214,1
601,BIOMD0000000046.xml,v1,163,2,0.352264095822378,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.004695950619825384,1
602,BIOMD0000000046.xml,v7,14,2,0.43350340136054427,0.4,0.25,0.6666666666666666,0.013004911148132719,0
603,BIOMD0000000084.xml,v5,5,3,0.58,0.6,0.5,0.6,0.0015999999999999994,0
604,BIOMD0000000084.xml,v7,3,2,0.4000000000000001,0.4,0.4,0.4,3.0814879110195774e-33,0
605,BIOMD0000000090.xml,v2,1,3,0.6,0.6,0.6,0.6,0.0,1
606,BIOMD0000000090.xml,v3,1,4,0.8,0.8,0.8,0.8,0.0,1
607,BIOMD0000000090.xml,v15,13,2,0.30079365079365084,0.2857142857142857,0.13333333333333333,0.6666666666666666,0.01718413861271004,0
608,BIOMD0000000292.xml,v1,2,7,0.8263888888888888,0.8263888888888888,0.7777777777777778,0.875,0.0023630401234567893,0
609,BIOMD0000000245.xml,r3,4,3,0.775,0.75,0.6,1.0,0.020625,0
610,BIOMD0000000245.xml,r4,14,2,0.32006802721088434,0.2857142857142857,0.25,0.4,0.003057753713730391,1
611,BIOMD0000000245.xml,r6,4,2,0.26785714285714285,0.26785714285714285,0.25,0.2857142857142857,0.00031887755102040787,0
612,BIOMD0000000251.xml,reaction_9,13651,0,0.0,0.0,0.0,0.0,0.0,1
613,BIOMD0000000655.xml,v11a,3,2,0.5,0.5,0.5,0.5,0.0,0
614,BIOMD0000000655.xml,v11b,334,1,0.2845606406235149,0.25,0.1111111111111111,1.0,0.029808268064567423,0
615,BIOMD0000000655.xml,v13,76,1,0.24942042606516288,0.25,0.125,1.0,0.01268015624705561,0
616,BIOMD0000000123.xml,R1,85,1,0.3261904761904762,0.25,0.14285714285714285,1.0,0.029901960784313723,0
617,BIOMD0000000123.xml,R12,2,2,0.5,0.5,0.5,0.5,0.0,0
618,BIOMD0000000137.xml,R12,2,1,0.225,0.225,0.2,0.25,0.0006249999999999997,0
619,BIOMD0000000137.xml,R14,1,2,0.4,0.4,0.4,0.4,0.0,0
620,BIOMD0000000321.xml,AADC_clearance,64,1,0.24341517857142858,0.25,0.14285714285714285,1.0,0.011987801549656323,0
621,BIOMD0000000321.xml,COMT_clearance,231,1,0.20284477427334568,0.2,0.125,1.0,0.00974225328518994,0
622,BIOMD0000000725.xml,R1,5,2,0.47333333333333333,0.4,0.4,0.6666666666666666,0.01084444444444444,1
623,BIOMD0000000725.xml,R2,1,3,0.6,0.6,0.6,0.6,0.0,0
624,BIOMD0000000725.xml,R3,16,2,0.45833333333333337,0.4,0.3333333333333333,0.6666666666666666,0.01145833333333333,0
625,BIOMD0000000725.xml,R4,3,2,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.024691358024691357,0
626,BIOMD0000000725.xml,R5,6,3,0.5291666666666667,0.55,0.375,0.6,0.006753472222222221,0
627,BIOMD0000000725.xml,R6,199,1,0.2666547020818378,0.25,0.125,1.0,0.01821945598100692,1
628,BIOMD0000000725.xml,R7,13,1,0.22820512820512823,0.2,0.16666666666666666,0.5,0.007238658777120315,0
629,BIOMD0000000725.xml,R8,2,3,0.75,0.75,0.75,0.75,0.0,0
630,BIOMD0000000725.xml,R9,16,2,0.41507936507936505,0.4,0.2222222222222222,0.5,0.006592025699168557,1
631,BIOMD0000000725.xml,R10,242,1,0.19593171979535615,0.2,0.125,1.0,0.006361591606624208,1
632,BIOMD0000000725.xml,R11,21,2,0.38843537414965984,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.010673947583568575,0
633,BIOMD0000000725.xml,R27,156,1,0.26965811965811964,0.25,0.16666666666666666,1.0,0.019446179414128132,0
634,BIOMD0000000725.xml,R12,301,2,0.3235537625903074,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.003874143676750186,1
635,BIOMD0000000725.xml,R14,12,4,0.6746031746031745,0.6190476190476191,0.5714285714285714,0.8,0.011879566641471412,1
636,BIOMD0000000725.xml,R15,72,2,0.5287037037037037,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.021460048010973936,1
637,BIOMD0000000725.xml,R16,5,4,0.5904761904761905,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0014512471655328796,0
638,BIOMD0000000725.xml,R17,14,2,0.4537414965986395,0.4,0.2857142857142857,0.6666666666666666,0.01137812948308575,1
639,BIOMD0000000725.xml,R18b,16,3,0.5480654761904762,0.5,0.3333333333333333,0.75,0.014601203762755104,0
640,BIOMD0000000725.xml,R19,6,2,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.024691358024691353,0
641,BIOMD0000000725.xml,R20,1,3,0.75,0.75,0.75,0.75,0.0,1
642,BIOMD0000000725.xml,R21,5,3,0.55,0.5,0.5,0.75,0.009999999999999998,0
643,BIOMD0000000725.xml,R22,1155,1,0.2707036349893493,0.3333333333333333,0.1,0.5,0.006652474612222724,0
644,BIOMD0000000725.xml,R25,56,1,0.21849489795918367,0.2,0.14285714285714285,0.5,0.003331104444328752,0
645,BIOMD0000000725.xml,R26,6,2,0.4444444444444445,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.024691358024691353,0
646,BIOMD0000000725.xml,R18c,4,3,0.5267857142857143,0.4642857142857143,0.42857142857142855,0.75,0.01745854591836735,0
647,BIOMD0000000725.xml,R13,1,3,0.6,0.6,0.6,0.6,0.0,0
648,BIOMD0000000725.xml,R24,7,3,0.5183673469387755,0.5,0.42857142857142855,0.6,0.0032486463973344436,1
649,BIOMD0000000725.xml,R23,57,1,0.21904761904761902,0.2,0.14285714285714285,0.5,0.003289772049170545,0
650,BIOMD0000000725.xml,R29,7,3,0.5183673469387755,0.5,0.42857142857142855,0.6,0.0032486463973344436,0
651,BIOMD0000000094.xml,v4,44,1,0.2632575757575757,0.2,0.16666666666666666,1.0,0.02845428719008264,0
652,BIOMD0000000094.xml,v10,34,3,0.5413865546218488,0.55,0.3333333333333333,0.75,0.01313384177200292,0
653,BIOMD0000000081.xml,PIP5kinase,6,3,0.6,0.6,0.6,0.6,0.0,1
654,BIOMD0000000081.xml,IP3Phosphatase,36,1,0.2158068783068783,0.2,0.14285714285714285,0.25,0.0010349435556115452,1
655,BIOMD0000000081.xml,PIP2_5Pase,14,2,0.4571428571428572,0.5,0.4,0.5,0.002448979591836734,1
656,BIOMD0000000081.xml,PLC,1,2,0.4,0.4,0.4,0.4,0.0,1
657,BIOMD0000000081.xml,PI4Kinase,6,3,0.6,0.6,0.6,0.6,0.0,0
658,BIOMD0000000042.xml,reaction_2,19,3,0.6,0.6,0.6,0.6,0.0,1
659,BIOMD0000000042.xml,reaction_4,1,3,0.6,0.6,0.6,0.6,0.0,1
660,BIOMD0000000042.xml,reaction_7,7,2,0.38843537414965984,0.4,0.2857142857142857,0.5,0.0037956407052616983,0
661,BIOMD0000000042.xml,reaction_8,4,2,0.45,0.4,0.3333333333333333,0.6666666666666666,0.016388888888888883,1
662,BIOMD0000000042.xml,reaction_9,8,3,0.7562500000000001,0.675,0.5,1.0,0.03964843750000001,1
663,BIOMD0000000056.xml,Phosphorylation_of_SIC1,201,1,0.3042288557213931,0.25,0.16666666666666666,1.0,0.03952468173230035,0
664,BIOMD0000000056.xml,Dephosphorylation_of_SIC1,201,1,0.3042288557213931,0.25,0.16666666666666666,1.0,0.03952468173230035,0
665,BIOMD0000000056.xml,Phosphorylation_of_C2,18,2,0.43068783068783073,0.4,0.2857142857142857,0.6666666666666666,0.005956720136614314,0
666,BIOMD0000000056.xml,Dephosphorylation_of_C2P,18,2,0.43068783068783073,0.4,0.2857142857142857,0.6666666666666666,0.005956720136614314,0
667,BIOMD0000000056.xml,Phosphorylation_of_C5,1,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0
668,BIOMD0000000056.xml,Dephosphorylation_of_C5P,1,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0
669,BIOMD0000000056.xml,Phosphorylation_of_CDC6,9,2,0.4222222222222223,0.4,0.4,0.5,0.0017283950617283943,0
670,BIOMD0000000056.xml,Dephosphorylation_of_CDC6,9,2,0.4222222222222223,0.4,0.4,0.5,0.0017283950617283943,0
671,BIOMD0000000056.xml,F2_phosphorylation,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0
672,BIOMD0000000056.xml,F2P_dephosphorylation,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0
673,BIOMD0000000056.xml,F5_phosphorylation,17,2,0.38431372549019605,0.4,0.25,0.6666666666666666,0.015342176086120722,0
674,BIOMD0000000056.xml,F5P_dephosphorylation,17,2,0.38431372549019605,0.4,0.25,0.6666666666666666,0.015342176086120722,0
675,BIOMD0000000056.xml,Activation_of_SWI5,5,1,0.1933333333333333,0.2,0.16666666666666666,0.2,0.00017777777777777803,0
676,BIOMD0000000056.xml,Inactivation_of_SWI5,5,1,0.1933333333333333,0.2,0.16666666666666666,0.2,0.00017777777777777803,0
677,BIOMD0000000056.xml,Activation_of_IEP,2,3,0.6,0.6,0.6,0.6,0.0,0
678,BIOMD0000000056.xml,CDH1i_activation,83,1,0.24443488238668962,0.2,0.14285714285714285,1.0,0.017275944199715013,0
679,BIOMD0000000056.xml,Inactivation_3,83,1,0.24443488238668962,0.2,0.14285714285714285,1.0,0.017275944199715013,0
680,BIOMD0000000056.xml,NET1_phosphorylation,178,1,0.23851658640984486,0.2,0.125,1.0,0.020189421245184518,0
681,BIOMD0000000056.xml,dephosphorylation_1,178,1,0.23851658640984486,0.2,0.125,1.0,0.020189421245184518,0
682,BIOMD0000000056.xml,RENT_phosphorylation,2,1,0.225,0.225,0.2,0.25,0.0006249999999999997,0
683,BIOMD0000000056.xml,dephosphorylation_2,2,1,0.225,0.225,0.2,0.25,0.0006249999999999997,0
684,BIOMD0000000056.xml,CDC15_activation,6,1,0.20833333333333334,0.2,0.2,0.25,0.00034722222222222207,0
685,BIOMD0000000056.xml,inactivation_2,6,1,0.20833333333333334,0.2,0.2,0.25,0.00034722222222222207,0
686,BIOMD0000000056.xml,PPX_synthesis,18,2,0.46851851851851856,0.5,0.3333333333333333,0.6666666666666666,0.012033607681755827,0
687,BIOMD0000000268.xml,VmFTD,12,2,0.4000000000000001,0.4,0.3333333333333333,0.5,0.0027777777777777783,1
688,BIOMD0000000268.xml,VmSHMT,1,4,0.8,0.8,0.8,0.8,0.0,1
689,BIOMD0000000268.xml,VmFTS,4,3,0.525,0.5,0.5,0.6,0.0018749999999999995,1
690,BIOMD0000000268.xml,VmNE,23,2,0.40579710144927544,0.4,0.3333333333333333,0.5,0.003927746271791641,0
691,BIOMD0000000268.xml,V_TS,6,2,0.37222222222222223,0.3333333333333333,0.3333333333333333,0.5,0.0038580246913580258,0
692,BIOMD0000000268.xml,V_MTHFR,5,2,0.5333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.07111111111111112,1
693,BIOMD0000000268.xml,VcMTD,5,2,0.5333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.07111111111111112,1
694,BIOMD0000000268.xml,VcMTCH,3,2,0.4666666666666666,0.5,0.4,0.5,0.0022222222222222214,1
695,BIOMD0000000268.xml,V_ART,2,3,0.75,0.75,0.75,0.75,0.0,1
696,BIOMD0000000268.xml,V_BHMT,1,4,1.0,1.0,1.0,1.0,0.0,1
697,BIOMD0000000268.xml,V_MATI,69,2,0.3156084656084655,0.2857142857142857,0.2,0.5,0.00621316409906242,1
698,BIOMD0000000268.xml,V_MATIII,69,2,0.3156084656084655,0.2857142857142857,0.2,0.5,0.00621316409906242,1
699,BIOMD0000000268.xml,V_GNMT,1,4,0.8,0.8,0.8,0.8,0.0,1
700,BIOMD0000000268.xml,V_DNMT,629,2,0.4048805107628637,0.4,0.13333333333333333,0.5,0.0024212287039993637,1
701,BIOMD0000000268.xml,V_SAHH,2,2,0.45,0.45,0.4,0.5,0.0024999999999999988,1
702,BIOMD0000000268.xml,V_CTGL,13,2,0.46794871794871806,0.5,0.25,0.6666666666666666,0.011900065746219591,0
703,BIOMD0000000268.xml,V_GCS,1,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,1
704,BIOMD0000000268.xml,V_GS,1,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,1
705,BIOMD0000000268.xml,V_GPX,1,4,1.0,1.0,1.0,1.0,0.0,0
706,BIOMD0000000268.xml,V_GR,2,4,0.9,0.9,0.8,1.0,0.009999999999999995,0
707,BIOMD0000000320.xml,AADC_clearance,64,1,0.24341517857142858,0.25,0.14285714285714285,1.0,0.011987801549656323,0
708,BIOMD0000000320.xml,COMT_clearance,231,1,0.20284477427334568,0.2,0.125,1.0,0.00974225328518994,0
709,BIOMD0000000122.xml,R1,85,1,0.3261904761904762,0.25,0.14285714285714285,1.0,0.029901960784313723,0
710,BIOMD0000000122.xml,R12,2,2,0.5,0.5,0.5,0.5,0.0,0
711,BIOMD0000000108.xml,reaction_1,1,2,0.5,0.5,0.5,0.5,0.0,0
712,BIOMD0000000108.xml,reaction_5,2344,1,0.20819180345630856,0.16666666666666666,0.1111111111111111,0.5,0.007129079009681143,1
713,BIOMD0000000652.xml,v11a,3,2,0.5,0.5,0.5,0.5,0.0,0
714,BIOMD0000000652.xml,v11b,334,1,0.2845606406235149,0.25,0.1111111111111111,1.0,0.029808268064567423,0
715,BIOMD0000000652.xml,v13,76,1,0.24942042606516288,0.25,0.125,1.0,0.01268015624705561,0
716,BIOMD0000000120.xml,v2,126,1,0.31859410430839,0.25,0.14285714285714285,1.0,0.04147281739604384,0
717,BIOMD0000000691.xml,v2_cell_1,4,3,0.55,0.55,0.5,0.6,0.0024999999999999988,0
718,BIOMD0000000691.xml,v2_cell_2,4,3,0.55,0.55,0.5,0.6,0.0024999999999999988,0
719,BIOMD0000000691.xml,v4_cell_1,9,1,0.18796296296296297,0.16666666666666666,0.125,0.3333333333333333,0.0042301097393689984,0
720,BIOMD0000000691.xml,v4_cell_2,9,1,0.18796296296296297,0.16666666666666666,0.125,0.3333333333333333,0.0042301097393689984,0
721,BIOMD0000000691.xml,v6_cell_1,9,1,0.18796296296296297,0.16666666666666666,0.125,0.3333333333333333,0.0042301097393689984,0
722,BIOMD0000000691.xml,v6_cell_2,9,1,0.18796296296296297,0.16666666666666666,0.125,0.3333333333333333,0.0042301097393689984,0
723,BIOMD0000000450.xml,VmFTD,12,2,0.4000000000000001,0.4,0.3333333333333333,0.5,0.0027777777777777783,1
724,BIOMD0000000450.xml,VmSHMT,1,4,0.8,0.8,0.8,0.8,0.0,1
725,BIOMD0000000450.xml,VmFTS,4,3,0.525,0.5,0.5,0.6,0.0018749999999999995,1
726,BIOMD0000000450.xml,VmNE,23,2,0.40579710144927544,0.4,0.3333333333333333,0.5,0.003927746271791641,0
727,BIOMD0000000450.xml,V_TS,6,2,0.37222222222222223,0.3333333333333333,0.3333333333333333,0.5,0.0038580246913580258,0
728,BIOMD0000000450.xml,V_MTHFR,5,2,0.5333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.07111111111111112,1
729,BIOMD0000000450.xml,VcMTD,5,2,0.5333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.07111111111111112,1
730,BIOMD0000000450.xml,VcMTCH,3,2,0.4666666666666666,0.5,0.4,0.5,0.0022222222222222214,1
731,BIOMD0000000450.xml,V_ART,2,3,0.75,0.75,0.75,0.75,0.0,1
732,BIOMD0000000450.xml,V_BHMT,1,4,1.0,1.0,1.0,1.0,0.0,1
733,BIOMD0000000450.xml,V_MATI,69,2,0.3156084656084655,0.2857142857142857,0.2,0.5,0.00621316409906242,1
734,BIOMD0000000450.xml,V_MATIII,69,2,0.3156084656084655,0.2857142857142857,0.2,0.5,0.00621316409906242,1
735,BIOMD0000000450.xml,V_GNMT,1,4,0.8,0.8,0.8,0.8,0.0,1
736,BIOMD0000000450.xml,V_DNMT,629,2,0.4048805107628637,0.4,0.13333333333333333,0.5,0.0024212287039993637,1
737,BIOMD0000000450.xml,V_SAHH,2,2,0.45,0.45,0.4,0.5,0.0024999999999999988,1
738,BIOMD0000000450.xml,V_CTGL,13,2,0.46794871794871806,0.5,0.25,0.6666666666666666,0.011900065746219591,0
